,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.0,29.427877939124322,23.53720459187964,115.10864433221339,151.1390088627023,72.74613391789285,152.6400995806803,167.3349933516597,258.30989140952386,261.19150062741323,175.4223474931287,270.1203435507959,314.5059617876901,440.0920358288707,436.09402655849345,100.0199980003999,162.03086125797148,140.19272449025306,219.9681795169474,181.01104938649465,167.99404751359495,193.42440383777844,230.13691576972175,223.57325421436258,287.1393389976372,288.2724405835563,305.32114240582814,306.02941035135825,446.6620646529096,207.54999397735477,212.51352898109803,233.74772726167842,244.2191638672117,290.47030829329185,294.76431262959903,299.1604920439863,412.51060592425983,510.8453777807919,512.5651178143124,510.61629429543274,522.7064185563441,312.09774110044435,335.7454392839909,339.35379768023813,389.4059578383464,388.39284236453176,365.03287523180705,354.3134205756254,355.1830513974449,391.8022460374621,494.39356791932477,495.6500781801613,495.12624652708524,496.7786227284745,436.323274648511,477.3049339782693,470.32541925777304,536.65072440089,499.7019111430333,546.2188206204543,539.9083255516625,549.5843884245621,551.6529706255556,598.5733037815836,602.2167383924163,545.1109978710758,573.1064473551139,578.1046618044176,589.2851601728996,594.3635251258273,595.8162468412556,538.0566884632138,594.6629297341478,599.9133270731697,601.8272177294742,599.5873581055558,592.6212956011622,595.4435321674088,632.641288567226,648.7672926404351,650.4444634248184,647.7514955598327,725.6679681507238,727.6503281109684
1,29.427877939124322,0.0,6.0,144.03471803700663,178.56371411907853,96.81941953967706,177.75544998677256,195.06152875439074,285.0508726525846,287.9670119996386,200.30227157973022,296.952858211535,341.34147125715623,469.11299278532033,465.1042893803496,99.34787365615834,162.9539812339668,152.64992630198026,238.22258499143192,193.08288375720932,175.53916941811022,205.03902067655318,246.14020394888763,242.29527440707545,308.9352683006587,309.95644855366373,331.19933574812615,331.82224156918716,473.9124391699378,208.16579930430456,212.99765256922433,239.82910582329242,249.8259394058191,305.1835513260831,309.92902413294564,314.75863768926183,431.61441125152436,533.5550580774209,535.3101904503593,532.8517617499261,545.1220046925275,308.9352683006587,339.07373829301497,343.82989980512167,397.23670525267426,395.86487593622144,366.0532748111947,365.34093666053906,366.17072520888394,400.02124943557686,509.3338787082595,510.66721061763894,515.5579501860096,517.0502876896985,430.093013195983,481.5371221411699,470.61874165825566,544.8981556217639,514.4861514171203,558.9105474045019,552.0534394422338,561.819365988749,562.8525561814569,616.6652252235406,620.4361369230519,542.6656429146773,568.8980576518081,573.8388275465508,586.8466579950848,596.0486557320636,597.8369342889414,546.2114974989083,599.4881149781037,604.2466383853533,606.130349017437,610.3941349652698,602.7752483305864,605.0528902501004,643.6373202355501,660.2249616607963,661.0370640138116,656.4861003859869,739.0737446290458,741.0917621995268
2,23.53720459187964,6.0,0.0,138.03622712896785,172.6528308484978,91.20307012376283,172.09590349569626,189.12694149697447,279.22392447639584,282.1364917907643,194.68179164986128,291.1168150416599,335.5085691901177,463.11445669510255,459.1056523285245,97.76502442080194,161.32575739788115,148.8690699910495,233.59366429764313,189.44392310127026,172.67889274604468,201.49689823915404,241.8863369436149,237.59419184820155,303.78446306550967,304.82289940225945,325.4796460610095,326.11347718240654,468.03952824521133,206.69059001318854,211.5561391215107,237.33941939762136,247.43686063317244,301.18598904995565,305.85617535044145,310.61390825267307,426.9180249181334,528.3001041075045,530.0499976417319,527.6694040779701,539.9129559475305,308.3326126117703,337.19282317392225,341.7294251304678,394.5237635428315,393.2187686263208,364.64091926167583,362.02486102476445,362.86223281019477,397.23670525267426,505.3602675319855,506.6803726216361,510.65839854055076,512.1767273119699,430.19065540757623,479.5393623051188,469.3932253452323,542.149425896588,510.5408896454818,555.3458381945434,548.586365124034,558.337711425621,559.5596482949785,612.1633768856154,615.9131432271923,542.01291497528,568.6132253122504,573.566909784726,586.2021835510338,594.5771606780738,596.2994214318843,543.480450430372,597.4027117447661,602.2574200456147,604.1473330239901,607.1811920670798,599.681582175074,602.0606281762659,640.3944097195102,656.8995356978113,657.8708079858841,653.6650518423024,735.4032907187728,737.4150798566571
3,115.10864433221339,144.03471803700663,138.03622712896785,0.0,44.553338819890925,62.976185975335156,63.694583757176716,56.94734409961539,149.40548852033515,152.08221460775746,82.68615361715648,160.60821896777264,204.35263639111682,325.0799901562691,321.0700858068219,149.80654191322887,184.54809671194118,126.64912159190051,156.48003067484362,155.03225470849605,164.5600194457937,166.33400133466398,175.946014447614,157.20368952413298,199.64217991196148,201.22872558360052,198.97989848223364,200.0099997500125,334.43235489408016,221.14474897677312,225.72106680591423,222.01801728688596,232.8282628891948,235.0723292946237,236.98523160737253,239.0878499631464,331.48906467634794,413.6290608745957,415.1975433453334,415.1830921412865,426.4551559073943,327.0672713678334,323.9212867349103,322.7088471052506,356.0688135740057,356.5655619938639,360.24574945445227,309.89030317194505,310.871356030111,356.7590223105787,428.0595752929725,428.9743582080402,406.86852913441214,409.11978685954557,455.7301833321993,454.45131752477073,463.2299644884817,495.9677408864411,433.8594242378515,487.61152570463304,483.6248546135734,492.7159425064304,498.85168136431093,517.8127074531872,520.917459872483,546.2490274590884,580.3628175546742,585.4613565385848,589.2546138979312,578.0916882294711,578.1946039180926,497.7037271309107,566.0512344302413,573.1160440957834,575.1052077663703,547.2942535784566,543.045117830922,547.9571151102977,578.9792742404516,593.0236082990289,598.0551814005125,602.6856560430155,661.2866246946176,663.1085883925799
4,151.1390088627023,178.56371411907853,172.6528308484978,44.553338819890925,0.0,85.05880318932309,29.120439557122072,17.146428199482248,107.60576192751019,110.42644610780518,40.8166632639171,119.2560271013587,163.56344334844508,295.1440326349154,291.0549776245031,160.73269735806713,180.3247071257846,116.84605256490268,120.3536455617361,134.662541190934,152.41062955056645,144.10412901787373,142.01408380861386,119.95832609702421,155.68558057829247,157.32132722552274,156.1089363233252,157.02547564010115,295.526648544594,210.06189564030885,214.151815308673,201.11936754077166,211.38590303045282,198.15650380444242,199.3012794740666,200.68383093812017,287.70470972856873,369.32912151629745,370.912388577141,370.75328724098995,382.0850690618517,311.29086077172263,298.640251808091,295.8141308321832,323.0944134459771,324.04012097269685,336.46693745448454,274.4612905311057,275.45598559479515,323.2615040489665,386.15799875180625,387.0064598944054,362.38239471585814,364.65600228160235,438.6627406105971,423.2576047751534,436.8809906599279,459.4006965602033,392.021683073781,446.9362370629618,443.45236497283446,452.37594984702713,459.35824799387245,473.70982679273186,476.7661900764357,521.6713524816175,557.515919055232,562.6028794807222,563.9060205388838,547.7399017782071,547.4394943735791,461.2092800454041,532.2283344580594,539.7508684569206,541.7480964433562,507.6869113932326,504.0585283476513,509.42516624132344,538.9582544130853,552.5287322845754,558.2338219778519,564.4723199590924,619.0613862937988,620.8542502069225
5,72.74613391789285,96.81941953967706,91.20307012376283,62.976185975335156,85.05880318932309,0.0,80.96295449154508,102.1420579389313,189.12429775150522,192.0755059865781,103.4842983258813,201.10942295178512,245.40171148547435,379.969735636932,375.89094163068097,87.68124086713189,130.63690137170278,84.29709366283039,150.11329055083698,122.266103233889,120.10828447696687,134.86660075793412,162.9570495560103,153.18289721767243,214.51573368869705,215.67800073257357,234.51439188245996,235.10423220350586,378.3477236617131,172.03778654702577,176.92371237344076,184.3529224069963,195.33304891901935,224.18965185752887,227.82888315575792,231.6225377634914,341.04105324725936,438.10843406627083,439.8306492276317,437.87783684493553,449.9622206363552,279.8946230280246,288.6052667572094,289.8154585249034,332.74164151785993,332.3747884542388,322.0450279075894,292.7353753819309,293.65796430541434,334.43235489408016,426.58762288655305,427.7534336507423,422.8403954212511,424.5621273736036,408.25237292635546,426.20183012277175,427.132298006133,478.01882808107047,432.05786649475556,480.99376295332564,475.433486410034,484.95257500089633,488.4434460610563,527.5964366824325,531.1431068930482,506.91024846613624,538.5415490006319,543.6221113972463,550.6586964717801,547.1745608121781,547.9607650188104,479.5675134952325,541.5570145423287,547.6677825105289,549.6253269273533,536.7541336589779,530.7617167807038,534.3865642023571,569.4304171714047,584.8717808203778,587.7499468311332,587.8316085410855,659.1191091145818,661.0559734243387
6,152.6400995806803,177.75544998677256,172.09590349569626,63.694583757176716,29.120439557122072,80.96295449154508,0.0,39.06404996924922,109.4120651482276,112.40106761058811,22.847319317591726,121.4495780149112,165.38742394752995,307.58088367127107,303.4616944525289,143.84366513684222,155.7080601638849,91.54780172128658,93.57884376289333,106.00943354249186,125.49501982150527,115.16075720487426,114.29785649783639,93.8829057922687,139.3341307792172,140.76221083799445,153.6033853793594,154.17198189035517,298.48953080468334,182.88247592374728,186.81809334215998,172.16561793807728,182.37324365158395,172.0523176246109,173.69225659193907,175.59612751994277,270.10738605228846,359.5385931996731,361.2090807274922,359.9916665702138,371.7808494261102,282.78260201080263,269.5663183708232,266.8520189168521,295.37433876354254,296.1789999307851,307.3532169995948,247.6630775872738,248.65236777477105,295.7194616524249,364.65600228160235,365.5981400390325,348.15082938289834,350.1742423422945,409.86949142379456,395.09365978208257,407.92278681142585,433.2955111699174,370.4281306812429,423.9339571206817,419.9452345246937,429.0314673773941,435.2401635878748,456.9474805707982,460.2021295039822,492.60633369862387,528.4013626023309,533.4885190892115,534.8925125667773,519.425644341902,519.2167177585868,435.065512308204,504.91484430545313,512.2762926390407,514.2713291638958,483.6713760395585,479.53623429309283,484.5637212998926,515.3134968152882,529.3392107146418,534.4090193849651,539.3968854192616,597.9673904152299,599.8033010912827
7,167.3349933516597,195.06152875439074,189.12694149697447,56.94734409961539,17.146428199482248,102.1420579389313,39.06404996924922,0.0,92.63368717696602,95.36246641105713,41.30375285612676,104.01922899156675,148.09118812407442,278.0107911574657,273.9215216079233,177.16941045225613,194.16745350341287,130.18064372248278,122.266103233889,144.40221604947757,164.54482671904336,152.95751043999115,145.00344823486094,121.0206593933449,148.2362978490761,149.97999866648885,142.03520690307738,143.06292321912062,279.44588027022337,221.92341021172146,225.84286572747877,209.76892048156228,219.7316545243311,198.37338531163903,198.91958174096385,199.7097894445838,280.1106924056988,357.29259718051816,358.83422356291493,359.15734713353703,370.2580181441045,321.13237146074204,304.81797847239915,301.26068445782965,325.2107009309503,326.4169113266039,343.1530270884988,275.2362621458154,276.2354068543712,325.06307080319044,381.12465152493087,381.8952736025938,352.56346946330103,354.9704213029587,447.6929751514982,426.09975357890085,442.13685664056555,458.8627245702139,387.0516761364043,443.0914126904289,440.0840828750797,448.84072898969407,456.5676291635227,465.1763106608074,468.10682541488325,527.5708483227631,564.108145660032,569.183625906438,569.4014401105778,550.8184818976212,550.3035525962013,460.71900329810575,533.3638532934154,541.1515499377231,543.1509918982014,504.7335930963977,501.6303419850119,507.35589086951575,535.6061986198442,548.7312639170472,555.0396382241543,562.5877709300123,613.406064528221,615.1633929290656
8,258.30989140952386,285.0508726525846,279.22392447639584,149.40548852033515,107.60576192751019,189.12429775150522,109.4120651482276,92.63368717696602,0.0,3.0,89.04493247793498,12.041594578792296,56.302753041036986,205.0780339285512,200.98258631035674,249.60769218916312,246.63738564945908,185.87630295441105,123.9112585683803,179.42407865166817,209.48985655634976,182.01373574541017,145.69488666387713,118.83181392203015,90.6697303403953,92.65527507918802,50.44799302251776,51.749396131742444,189.25908168434086,260.17109754928583,262.7812778719215,230.49078072669198,237.79613117121986,174.54225849346628,171.77310616042314,169.24833824885843,209.41107898103195,268.7508139522558,270.1758686485527,271.810595819957,282.202055272459,341.5391632009424,304.53407034353313,297.0404012924841,301.37186331839274,303.9292680871653,343.9316792620302,247.0344105585293,247.98991914995256,299.53463906533415,319.10656527248074,319.50117370676435,271.07563520169055,273.93612394133055,459.05773057427103,402.50217390717285,431.4417689561362,416.78051777884247,325.1861005639694,385.2726307434775,384.5581880548118,392.36080334304546,403.4662315485647,387.202789246152,389.6421435111967,518.6848754301594,558.6009308978996,563.529058700614,557.5060537787908,525.8516901180408,524.1917588058782,418.83767738826936,498.4255210159287,507.4603432781718,509.4389070340034,450.05444115129006,449.4841487750152,456.83804570109965,478.65123002035625,489.58247517655286,498.5719607037684,512.1777035365753,545.5877564608649,547.1846123567439
9,261.19150062741323,287.9670119996386,282.1364917907643,152.08221460775746,110.42644610780518,192.0755059865781,112.40106761058811,95.36246641105713,3.0,0.0,92.04346799203081,9.055385138137417,53.376024580330075,202.27209397245088,198.17921182606415,252.58859831750127,249.43736688796247,188.76705220985997,126.15466697669174,182.07141456033125,212.22865028077618,184.55893367702362,147.7903921099068,121.0206593933449,91.0823802938856,93.05912099305473,48.16637831516918,49.52776998815917,186.2954642496698,262.7470266244701,265.33186766764373,232.7767170487633,240.01249967449613,175.80102388780332,172.93062192682936,170.29973576021777,208.54256160314134,266.62708039507163,268.0410416335528,269.7888062911432,280.116047380367,343.6800837988725,306.1992815145065,298.60676482625104,302.33094449625895,304.9295000487818,345.58067075575855,247.93749212251058,248.88953372932338,300.43967780571194,318.5372819624102,318.913781451978,269.4828380435385,272.3710704168121,460.90020611841777,403.3621201848285,432.6881093813418,416.97122202857116,324.61823731885426,384.8402265876061,384.22649570273,391.98214245039276,403.2245032237004,385.7628805367359,388.1726420035291,519.9355729318778,559.93392467326,564.855733794037,558.6483688332045,526.5899733189002,524.892369919777,419.03460477626425,498.831634923047,507.90648745610645,509.88331998605327,449.7176892229168,449.25382580452225,456.67055959411266,478.2028858131243,489.0337411672123,498.135523728232,511.98730453010256,544.621887184127,546.2105821018117
