,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,587.1319067989642,572.3465835378025,450.69442621345326,416.4175768461442,365.78235440348254,257.8429672611528,154.4935358594848,36.225625473747705,24.0480387379462,78.43273291517694,0.0,556.4041623388174,520.6107873142479,542.523570640658,435.40961906527696,426.978606949991,415.76518966742907,345.7228152267462,257.2986373808648,231.77631617384242,102.1244007358549,154.47821664151712,68.08340084007632,83.06854970498544,537.8605198423056,536.7429512960891,423.316602480431,447.93525845375905,367.05043996678273,251.19189206444497,301.31732152761555,246.14460155923103,189.18046708605044,190.07958629715137,247.50918826319966,117.16377200291268,124.15453866029426,124.58872127905681,131.1462903400264,201.74156289356569,548.3610634384404,521.5746622033862,391.06540716544777,397.37532973434253,315.84999331587,378.32906807044253,348.5534761154994,261.859155024187,296.07145787316574,252.58341978461223,268.61381452011216,675.214734975729,615.9953070256583,495.208448902613,437.2579624343026,408.2545660311456,379.89263725315294,373.46116549911426,385.5726204380006,389.48972019291705
11,174.20734743715025,138.37347387207677,168.9400296852981,174.3610567399857,210.2755872299484,317.2001127675239,452.06577339244785,566.4432893061759,553.1728284174688,480.6086001317593,556.4041623388174,0.0,42.5440947723653,30.016290787130355,121.2065277560912,129.7143885037417,150.0976431752437,211.42647269633574,299.1201998671577,345.05796686145374,455.64355034607394,430.4474837618431,563.1605440803501,548.106741429076,51.64039592395634,133.947420802828,153.0778064653251,183.22912306653075,222.99758164064818,335.2051387553923,294.9473783866285,384.46095791784217,477.21722931930225,477.4131166601851,386.1676388539885,558.5067577110199,559.0516956497636,565.0299093046985,547.7424562774697,485.40615357327874,170.81861725233583,185.2402656474693,315.7908574480569,315.46927845319425,407.4872307628931,345.0602928627746,405.7759103857576,472.69732022643575,442.35752293747925,543.3553165286966,566.2734018709951,309.06790310274,329.9224806447892,409.2056351963515,392.59277814217415,508.6159439146797,558.3875990976254,641.4981877852427,562.4278659930276,649.9130133577497
12,200.39011927010768,164.37523618667842,163.58708271153137,159.09047145408965,186.68107184420074,288.46821582235,422.80665022313923,532.18417864495,518.4382104931913,445.859424617905,520.6107873142479,42.5440947723653,0.0,22.15801689270876,89.44843414329905,94.95168552953464,109.29456750800918,178.4016629878051,263.9259251543288,305.1638912036614,419.2291079731645,391.03585037295767,524.7721395128326,509.19838962824696,29.575843034188676,106.93882148092842,110.86394739605623,142.3548788757515,180.77588726812422,294.46983724657065,253.1915401768886,342.5846291985454,435.75254899907526,435.92807200178277,344.23748386552046,518.5882744614227,518.945853060679,524.9350420850907,507.4305848181363,443.65429551262713,145.15164484083533,154.00635057407533,274.2660490249914,274.15482058096114,364.9956756385085,303.3259067579684,363.5988028712283,430.24732021158894,399.8226833227231,500.99201590444534,523.8392555608539,295.0609576482878,305.84120591380633,372.14144068680326,352.8867940988871,467.3159299705292,516.3377875248049,599.0692154766012,520.4335735187259,607.5598118142366
13,201.24793216653686,165.18703811737413,179.14667980708154,177.90053337830057,207.6840549167573,310.3817012122853,444.7883366437763,554.2446725196006,540.4639794825327,467.8959927406623,542.523570640658,30.016290787130355,22.15801689270876,0.0,111.40018177106896,117.10963524265058,130.0045866510517,200.52585701344447,285.9655843133787,326.0152361902707,441.08275994259947,412.0489273277807,546.1181190914654,530.3660805795624,22.052430311874605,105.0466584305866,129.8768933083834,154.53737556795875,199.47310346965236,314.7921303956735,272.5818543810559,361.6738574227269,455.3125626715699,455.46517948856666,363.2395714224547,539.2967643144171,539.5498123435871,545.543765430419,527.9138187242307,462.8759389937508,142.45716883162007,155.64339798981248,287.3830196793123,286.8623363217974,381.0052493076703,316.85705170364713,378.2209248692669,447.8482644925217,416.3908177639075,518.9163510907389,541.4713389870725,285.8121611344019,302.48305737677276,379.210351553804,363.05105427331245,479.88665514861873,530.5227058543163,614.5773021768556,534.4702003281072,622.7104145194475
14,209.4602056354179,178.42402042532424,111.23778364538231,87.86846272011171,100.69205018895205,199.04505377469692,333.39832500648646,445.2469476538131,431.97569376065593,359.41682977750844,435.40961906527696,121.2065277560912,89.44843414329905,111.40018177106896,0.0,14.996298585132216,56.08219544526194,90.2473527773653,178.13543890061533,230.49073277051627,335.0104477826749,313.847326285732,444.26190835951127,430.053278266869,113.83502576108913,160.2527173940336,74.09461356847366,137.51339364648084,129.45071391248248,223.9283774935553,191.07316834822927,279.27364764218123,367.83857751668404,368.1551562989409,281.44053124660013,442.57953321322344,443.6300747461051,449.5549390444229,432.9764926866524,377.8148284338055,194.17506438731797,188.57612696900625,247.73126003596505,249.69937364560394,319.1374821907995,273.0535264090036,325.27069089299624,374.0290882744842,349.9757134430902,441.9228690032697,466.1210347296147,353.7377272503496,345.2618318596524,368.999072424987,336.7581065898891,436.5055175079974,476.6822308084173,551.707142507899,481.447811400015,561.9126009391774
15,223.17930011540048,192.34464357295985,122.59282197584001,96.26006440887103,102.34256201600583,195.17684288869927,328.85963899809366,437.7436084805565,424.1906804233716,351.5828152062395,426.978606949991,129.7143885037417,94.95168552953464,117.10963524265058,14.996298585132216,0.0,42.72587639063199,83.76815095816964,169.80891777091665,218.72585581041852,326.03220699802034,302.8264556605135,434.20402064421745,419.6312932660809,116.87637800039136,155.80757362849857,61.59398276538693,126.03570922560003,115.45276828590306,211.57984651034255,177.57815180928085,266.205210567861,355.38625985455,355.68580755127937,268.33053532820975,431.4639400269784,432.37961508795024,438.31966821442546,421.5603533820561,365.0602689967781,188.43749402030977,180.7373785358192,234.01993978025143,236.0600182469545,305.21019859167495,259.15132087339794,311.1848325352635,360.54348144633747,336.1811020239582,428.67286161846494,452.7926231790497,348.14145207404977,336.764406261068,356.15200741029275,323.20426977377633,422.4594655111896,462.6860315676379,537.8985561946641,467.4463875407051,548.0509618240847
16,264.07437871286317,232.08321830172014,164.14204674726534,134.64975310732842,128.81576189794308,203.05513910343095,331.7743441999026,429.8238042259948,415.32718252376714,343.146967937859,415.76518966742907,150.0976431752437,109.29456750800918,130.0045866510517,56.08219544526194,42.72587639063199,0.0,90.03611797507709,162.889858309734,196.01091428611778,313.84904495754466,282.0974050448191,416.5587754916617,400.54013869195967,122.49685700363962,136.51149957536063,21.097971278829153,87.08840058419771,76.85924673351307,185.241927286304,145.50716139694552,235.10696736288628,327.2290268354732,327.43829342899227,236.94806691324615,409.3619589545573,409.67818277168806,415.6683936013329,398.1472258337519,335.689010877224,163.65513300525166,150.48698952998146,191.77742465110944,193.6739027484394,266.98587643714825,217.45067324663384,271.1589340631172,326.25043315409346,299.36043249422687,395.808542989378,419.36394103725786,321.68922165517944,302.8043233127826,313.8361633087777,280.7065505510086,381.43552079638846,423.39255075891685,500.81141867225995,428.0110472150295,510.4733852734358
17,268.3266702606648,244.0174639112168,137.0004278736174,97.1730938905028,59.15321728317656,113.91263754451106,245.77116792843537,355.0249865109205,341.843355414433,269.3216018522998,345.7228152267462,211.42647269633574,178.4016629878051,200.52585701344447,90.2473527773653,83.76815095816964,90.03611797507709,0.0,89.00600456502771,153.85731984453517,246.07431358929324,231.47954029202734,357.5989761136062,344.5782777662608,199.9463823902405,226.46432167638935,107.90163244367174,166.98230143445485,109.16503299783287,153.47572308332366,136.85240929938126,214.63275492458183,294.37252656073883,294.835860087868,217.31557566856344,359.7791374128015,361.45819636231727,367.27105483212193,351.7172553593291,306.3683300960435,253.2143336003389,237.91717451887615,230.74607162973183,234.79086347759218,273.1156817556779,248.88802869006383,287.513583587176,313.4194872058509,297.618681606176,376.2607998561136,401.36766187624033,409.90209772277944,384.6104205827875,366.17334045055964,322.5725666375553,401.38391425733107,430.80984065041685,496.05304072391726,436.1500909120605,507.8362129776138
18,348.98727090077256,327.9260411017842,212.22916407168012,173.25311921736653,123.17089166897321,71.16121855684983,173.34039972153366,268.3429522776976,254.51926377188775,181.93521625646093,257.2986373808648,299.1201998671577,263.9259251543288,285.9655843133787,178.13543890061533,169.80891777091665,162.889858309734,89.00600456502771,0.0,84.92213785852053,157.12477441334474,147.66306545513604,269.1025495540552,256.79431612806087,282.7490344228574,294.3262119256383,174.42659321522618,216.44611113738162,137.00806871009627,96.0246503349337,111.42865099461025,156.31129767283716,219.33188591501272,219.95335000639602,159.4171951835596,273.9492328452349,276.1506512331498,281.82828491209455,267.297927744479,233.30890511596485,314.2244997518044,292.770121874618,228.20847297962558,233.82494978015606,232.81208191434692,236.21892462912317,255.55746901710265,252.89352587900163,247.83069953293474,307.6610485512888,333.12689358097043,461.8588506360108,422.424508622893,365.3142116309261,313.1942208445542,365.2758826454235,382.0688821173616,435.3546142926089,387.85056166318907,448.5361080067761
19,421.7961592997262,397.4852780503858,288.5064990602465,248.5658866377283,201.5068237057991,148.95972610071487,204.54876948800734,253.34688605790907,237.05025264672912,170.92507385304964,231.77631617384242,345.05796686145374,305.1638912036614,326.0152361902707,230.49073277051627,218.72585581041852,196.01091428611778,153.85731984453517,84.92213785852053,0.0,132.8834075421006,86.50906722941117,222.28450037088805,205.27445091346377,317.45832717847105,306.43270060488,198.91147573203668,216.40240294414477,136.69252317025598,22.962461492380815,70.22107945624305,72.3116599175346,140.69445842145748,141.1663225791025,75.45984741064653,213.58464154787754,214.1247279160801,220.09406876409764,203.00344604251262,152.88557812952797,316.75521631429336,289.8844597421531,177.36008507069405,183.67253408249104,153.74177339259816,175.901675561761,180.08053753806934,168.18859859704963,164.53820917913902,225.02799869754884,250.4239033322454,447.175260765482,394.4534609886203,306.25811554417186,250.0679907545146,285.0771825313278,298.02563008829225,350.89655697000757,303.86783666909616,363.9277314157383
20,496.5944019015921,479.2236610974967,359.03481725314606,322.6840560052511,271.5050644094876,169.9499926448954,117.2788699354378,120.61794705869555,104.55067914813793,41.42894039801045,102.1244007358549,455.64355034607394,419.2291079731645,441.08275994259947,335.0104477826749,326.03220699802034,313.84904495754466,246.07431358929324,157.12477441334474,132.8834075421006,0.0,71.88920523382659,116.9806223077915,110.06200377623135,436.03952221681567,435.42278305113985,321.362745653794,347.55431230240833,266.13055430952323,153.88253778418562,203.09849827115906,163.05111672928422,142.95826266705467,143.95160598195005,165.19281663155533,137.1147913082982,141.75847768482197,146.21718775683715,138.33461604211064,159.27334993651638,448.2409079275673,422.1054370651958,302.3419697406674,308.74207142316493,244.1077626301217,294.0512668807721,276.3204661258373,211.30453229684397,234.28795212374214,230.6331387187001,253.13360957971585,579.760532149084,524.7147794528794,418.78422675076825,360.53571251680467,356.98879534237483,344.7517284727551,364.14355401088886,350.80449882553086,379.64394888853576
21,496.3743694233522,474.5423631463196,359.85883901248286,320.80776663238765,270.7468600887348,188.9241659513305,181.179766066827,181.82022271345087,164.82312464345068,112.54065363189488,154.47821664151712,430.4474837618431,391.03585037295767,412.0489273277807,313.847326285732,302.8264556605135,282.0974050448191,231.47954029202734,147.66306545513604,86.50906722941117,71.88920523382659,0.0,136.18625598385358,118.78462874632481,403.8225669001582,391.1423532173496,285.30860484745284,299.8688721431517,222.05449380575013,101.65149221553283,151.27650047728605,93.41091771271599,83.24252156185767,84.1327367674221,95.21436498019605,128.78934862363306,130.11416648044016,135.97682272688863,120.27758028369085,99.76239803477137,399.11980681670286,371.12609662573493,236.9687313577528,243.31292534779737,172.3379002633154,225.85850606796362,204.7273722426967,143.71539828705312,163.11548797471832,175.94825383163715,200.54113541667743,521.1426908139274,461.6333522040716,348.17524392367795,289.8866967375352,286.9246855498784,279.5278508160884,309.9995756833688,285.6125472732641,324.805691027526
22,613.1306509042297,594.9431831276792,475.4303290313296,438.5488167276491,387.35143157551903,286.74948182057744,207.3504356529727,103.31494428502377,91.9888897568785,117.20467032656447,68.08340084007632,563.1605440803501,524.7721395128326,546.1181190914654,444.26190835951127,434.20402064421745,416.5587754916617,357.5989761136062,269.1025495540552,222.28450037088805,116.9806223077915,136.18625598385358,0.0,21.93171506255907,538.8118206577534,527.1710019759904,420.8210845743856,435.57808177681494,358.23036199671446,237.72891412884965,286.98315667431166,216.1480235233999,140.12518859110415,140.86187730430296,216.71934820761794,50.35871324805669,57.3149195236284,57.0,66.48308055437865,149.32046000559947,534.1468577533514,505.62172838472094,360.4136512397942,366.46827966414776,273.00915735557294,343.4484543585564,304.85001703444436,209.15577509380176,247.75382103754353,189.1903806370326,203.2279983933719,649.7134312188356,584.9726489332643,451.42055503828044,394.62961481102883,351.5475311628097,317.72099563508806,306.07319239378404,323.21190230235555,322.08973765415493
23,603.1855432653803,584.0143472336558,465.4904223862542,427.9770762678165,376.8665842021067,279.3286795926866,210.02207332719632,119.20989891783316,106.080054094893,117.97462566737028,83.06854970498544,548.106741429076,509.19838962824696,530.3660805795624,430.053278266869,419.6312932660809,400.54013869195967,344.5782777662608,256.79431612806087,205.27445091346377,110.06200377623135,118.78462874632481,21.93171506255907,0.0,522.4857980419068,508.757811972449,404.0662898358827,416.8519056487493,340.40880649423525,219.7137499686715,268.44842283092095,195.461102079432,118.19514275524921,118.93313991875326,195.92434218387945,35.17101257549007,41.97618521954181,43.65776134417889,48.0936599312766,127.55286602060106,514.9194111703306,486.1569249948096,339.2419009563654,345.26231674552673,251.11161851161071,321.91914856462955,282.9323048940405,187.49176593347764,225.86052748715395,170.2292571798397,185.60873314070517,628.8247892740861,563.5814448254313,429.48994019284925,372.71126781015664,330.6157559879513,298.3246778061311,290.7743674113878,303.899510129933,306.8040624624986
24,222.54804329148914,186.6080817645724,193.07961273593585,187.89202296631612,213.1949524132557,311.9702527721542,445.54894418775444,550.926291070582,536.7606408424767,464.331688649131,537.8605198423056,51.64039592395634,29.575843034188676,22.052430311874605,113.83502576108913,116.87637800039136,122.49685700363962,199.9463823902405,282.7490344228574,317.45832717847105,436.03952221681567,403.8225669001582,538.8118206577534,522.4857980419068,0.0,83.17114051593721,119.03747410947435,136.19265257245624,187.32097797884632,305.0666994999214,261.10556113349537,349.52238067267956,443.81070748518835,443.92222751119755,350.9464220490658,530.1152498094382,530.1086474304329,536.1074314729493,518.1989753757942,450.73253245722157,120.86200138705597,133.7240219812337,269.1808916534092,268.3865727478266,364.9862476601787,298.8604447357296,360.9212384651042,433.4724088936895,400.8889940589868,504.8677145109283,527.0370156282044,266.7860674525167,281.16536234226527,358.0487939620043,343.0031200662533,461.0309005429202,512.7701049474213,597.8662968439221,516.6043229495705,605.6806988024836
25,305.37354174846257,269.5737451774574,261.061295484413,246.41834347304587,257.9418539128538,339.4377704381173,466.31419732891175,554.7968598689154,539.3605267527098,468.74345692500884,536.7429512960891,133.947420802828,106.93882148092842,105.0466584305866,160.2527173940336,155.80757362849857,136.51149957536063,226.46432167638935,294.3262119256383,306.43270060488,435.42278305113985,391.1423532173496,527.1710019759904,508.757811972449,83.17114051593721,0.0,120.77374278128379,92.65527507918802,169.88994613503382,289.508467999754,240.37886762359125,321.4943158856066,416.20146823618546,416.13058306492746,322.2269889074794,510.9063175616149,509.8159131729508,515.7482577036685,496.935876471371,420.26301288597836,38.532818576954895,53.16013544000805,213.4700587799567,211.09350059989572,318.09652482404664,243.3781076595242,307.7141530706704,393.0648844093587,355.7383558445175,464.8273994107854,484.9351971993385,194.4005973407807,199.04371154380974,282.24217059030053,274.67981360121826,398.0904419852353,454.9322147294764,544.4071318644302,458.15979056810056,550.6397417775573
26,278.7857081800005,245.87258189945413,183.99005538453937,155.4335214702875,149.53199895976374,219.33603658632956,345.63785550764334,438.8762604002434,423.99354943252285,352.29455042841954,423.316602480431,153.0778064653251,110.86394739605623,129.8768933083834,74.09461356847366,61.59398276538693,21.097971278829153,107.90163244367174,174.42659321522618,198.91147573203668,321.362745653794,285.30860484745284,420.8210845743856,404.0662898358827,119.03747410947435,120.77374278128379,0.0,66.07039386442082,69.92603591330779,186.03961714159004,142.71838025162756,231.86374012849805,325.4884589718485,325.6343607850202,233.46909727383917,411.1233211852159,411.08075267806225,417.0795909923695,399.16210394069503,333.0202584327896,145.4317666424208,130.60067404744953,176.2551234567816,177.68193083362564,257.14984108614755,203.0345509346575,259.0969961431308,319.8582021540266,290.81012699077246,390.3275119457192,413.36755037667274,302.3134424158569,281.90253771584065,294.9121496175096,263.62521391246617,367.7114788021859,411.9027354426537,491.4785411915367,416.3507495943953,500.65372909003787
27,332.0752926671902,297.6558484038248,248.4391273531607,221.20352619250897,213.974297521922,271.8032376554775,389.7023615921608,467.7868699743601,451.93448398961607,382.6871155526504,447.93525845375905,183.22912306653075,142.3548788757515,154.53737556795875,137.51339364648084,126.03570922560003,87.08840058419771,166.98230143445485,216.44611113738162,216.40240294414477,347.55431230240833,299.8688721431517,435.57808177681494,416.8519056487493,136.19265257245624,92.65527507918802,66.07039386442082,0.0,82.18025187211765,198.41913477173665,148.6640507991088,228.91831544626174,323.7107693017897,323.65361447380207,229.68942592200634,418.3876973864907,417.2400571905455,423.1657657755051,404.33187522673705,328.0518251740112,100.84531772712366,76.49182962905255,133.16330573967502,132.54986229912942,231.10689973502596,162.74490249445896,225.07109987734987,303.3133748382067,267.96413532217434,375.15531615984577,396.13526159982445,246.52097729494005,218.10410153212464,235.39677750454504,211.13976413740733,325.46735627402023,376.6541118833915,462.4133705083094,380.47784914946857,469.9139551288672
28,338.5817139992568,307.65615651470875,227.02662753957333,191.30790798719033,166.30496596577754,198.24881789752163,309.3267329515397,386.06291452275195,370.3467483917496,300.69191861392494,367.05043996678273,222.99758164064818,180.77588726812422,199.47310346965236,129.45071391248248,115.45276828590306,76.85924673351307,109.16503299783287,137.00806871009627,136.69252317025598,266.13055430952323,222.05449380575013,358.23036199671446,340.40880649423525,187.32097797884632,169.88994613503382,69.92603591330779,82.18025187211765,0.0,120.7070702666645,74.07577096600367,162.3106379693018,256.5014840947489,256.60867355334796,163.82184615134145,345.05795492394765,344.60120756651025,350.5909186734549,332.29654264872676,263.5350527538612,182.6544993277242,158.2441779156751,124.49624407232596,127.82924073980945,190.27841166085148,146.51497396735454,195.90073502551553,250.2310881721197,222.5235134639526,320.47801100672996,343.6423566607836,325.148061752938,286.76274852947074,257.46910265596995,216.3333029922514,307.83493966153924,347.3142511911826,423.9586991576889,352.0468647313085,433.6703570587685
